k1,k2,k3,k_geo,asym,a1,a2,a3,sigma_proposal,amp_prot_LC,amp_act_LC,tau_LC,npeaks_LC,rhythmic_LC,amp_prot_AP,amp_act_AP,tau_AP,npeaks_AP,rhythmic_AP,amp_prot_SG,amp_act_SG,tau_SG,npeaks_SG,rhythmic_SG
0.12974599969963366,0.22152333388642836,0.7982603366623686,0.28415327692874154,1.3204067448665022,-0.7839351093276877,-0.248985871270534,1.0329209805982216,0.7,0.0012608633616946197,2.9032796501660162e-11,12.383125,17,False,0.0012037569965881456,1.6339480864733863e-06,12.383333333333333,10,False,0.0012509587443851888,1.6357418584705898e-06,12.382857142857144,15,False
0.07260897568971603,0.5854356964573063,0.14034017659649475,0.181363759398494,1.5089672411828035,-0.9154161886343635,1.1718516153765148,-0.25643542674215136,0.7,0.000997541933772217,0.0011952169259435708,19.773333333333333,10,False,0.0009993516410277958,0.0035158615784399716,19.774,6,False,0.0009978110945422503,0.0035114891986656183,19.77375,9,False
0.20478988384262622,0.19825354108552046,0.08125883407704902,0.14886754046230455,0.74183650957273,0.3189275762722268,0.2864898016996089,-0.6054173779718358,0.7,0.11163262024349838,0.09375191128836907,25.07,9,False,0.11061139685815619,0.37794564685289983,25.0925,5,False,0.11080859373959662,0.37496381321024796,25.074285714285715,8,False
0.04115755232381059,0.08755704338259168,0.42283144506635084,0.11507190462675418,1.6809078861925189,-1.0281497487490387,-0.27326668526943065,1.3014164340184693,0.7,0.009178348509251588,6.814624106664006e-05,32.225,7,False,0.00903889271355407,0.0010521404021717681,32.24333333333333,4,False,0.00915899970891576,0.0010279694688453307,32.230000000000004,6,False
0.1101828950621297,0.10585006713199997,0.20904557892238151,0.13459081865371525,0.5400168292141468,-0.20009753535240338,-0.24021557100281826,0.44031310635522164,0.7,0.16273988221264074,0.7001436394325291,29.724999999999998,7,True,0.16042772010346845,0.45228693574893336,29.746666666666666,4,True,0.16634111761714515,0.45063735460066967,29.73,6,True
0.3222621910879304,0.03932332575987387,0.13451731601953695,0.11945727309089126,1.4945243243735071,0.9924067121735191,-1.1111408864886316,0.11873417431511245,0.7,0.005975184559952884,0.008447886754855138,28.978333333333335,7,False,0.005878449504373273,0.017988939950124516,29.0,4,False,0.005946744325930231,0.01810910644478325,28.983999999999998,6,False
0.49777519974512474,0.1472671191335314,0.3354549775306838,0.29079778595518646,0.8787799005321796,0.5375204369797241,-0.6803800572507247,0.14285962027100058,0.7,0.10485783050155995,0.49529174586526636,11.946875,17,True,0.10302419791166839,0.12270838956700514,11.95,10,False,0.10489512222256381,0.12484678001347682,11.947857142857144,15,False
0.08277788309302478,0.12622207964824375,0.2787174463129391,0.1428031981567472,0.8716616887564608,-0.5453065324030891,-0.12342455331347398,0.6687310857165631,0.7,0.11009608620223998,0.5425067214148983,25.364285714285717,8,True,0.11300989470835021,0.18556440180202988,25.44,4,False,0.11071528500237682,0.19517287085889617,25.37833333333333,7,False
0.08795228603698518,0.17963004990240403,0.08604098505033789,0.11077552886772014,0.5922375924479301,-0.2307114280185225,0.4833935662615817,-0.252682138243059,0.7,0.1252079476607754,0.15564685443323573,35.862500000000004,5,False,0.11802860981151411,0.39832822984197414,35.93000000000001,3,False,0.12168266498771657,0.404017628568336,35.862500000000004,5,True
0.3483816177823954,0.07093528312487646,0.24020747474572715,0.18106507347569165,1.1774201911086748,0.6544419931493444,-0.9370885325341044,0.28264653938476003,0.7,0.022972076772267702,0.10528190290207684,18.374545454545455,12,False,0.02246093357863327,0.04230660196597663,18.39666666666667,7,False,0.023037890246487114,0.041627134253180265,18.38222222222222,10,False
